order_id,customer_id,product_id,product_name,product_family,order_date,status,quantity,unit_price,amount,region,forecast_quarter,notes
SO-1000747,Dealer-D017,PROD-380,Model 380F Excavator,Excavators,2026-03-16,On Hold,12,455342.07310282957,5464104.877233955,South America,Q1-2026,Man care resource maintain body push.
SO-1000748,Dealer-D031,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-14,Booked,2,239798.40887125666,479596.8177425133,Europe,Q4-2026,Rate occur live take media hot manager wife pay good.
SO-1000749,Dealer-D028,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-03,In Production,3,394371.73585263063,1183115.207557892,Asia Pacific,Q1-2026,Fly agreement and student give score agree.
SO-1000750,Dealer-D014,PROD-380,Model 380F Excavator,Excavators,2026-01-09,Submitted,5,81360.81352855383,406804.06764276914,Asia Pacific,Q3-2026,Game best generation group goal product easy possible or travel assume.
SO-1000751,Dealer-D047,PROD-390,Model 390F Excavator,Excavators,2026-05-16,Shipped,4,459875.40214538923,1839501.608581557,Asia Pacific,Q4-2026,Boy college Mrs also price institution method.
SO-1000752,Dealer-D048,PROD-320,Model 320 Excavator,Excavators,2026-06-29,Shipped,4,445031.2899574539,1780125.1598298156,Africa,Q1-2026,Entire receive onto worry help hope occur space beyond.
SO-1000753,Dealer-D004,PROD-D9,Model D9 Bulldozer,Dozers,2026-03-18,Shipped,6,344334.8988300864,2066009.3929805183,South America,Q3-2026,From me share fund pass guy.
SO-1000754,Dealer-D024,PROD-380,Model 380F Excavator,Excavators,2026-04-23,Delivered,5,222228.13609299707,1111140.6804649853,Africa,Q2-2026,Cut player wind away sure degree enter father of.
SO-1000755,Dealer-D009,PROD-3500,Model 3500 Engine,Engines,2026-05-22,Scheduled,4,82575.22921893965,330300.9168757586,Africa,Q2-2026,Person when response official option event note.
SO-1000756,Dealer-D047,PROD-3600,Model 3600 Engine,Engines,2026-02-12,In Production,10,91898.22042877553,918982.2042877553,Asia Pacific,Q4-2026,Little decide somebody prepare few sound item music customer I.
SO-1000757,Dealer-D014,PROD-320,Model 320 Excavator,Excavators,2026-06-26,In Production,1,289102.9789564741,289102.9789564741,Europe,Q4-2026,Middle public natural thing physical might cost material produce station visit.
SO-1000758,Dealer-D015,PROD-3600,Model 3600 Engine,Engines,2026-04-02,In Production,8,429149.5256593316,3433196.2052746527,Asia Pacific,Q2-2026,View mouth pass shoulder its not phone.
SO-1000759,Dealer-D046,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-23,Scheduled,10,432429.17206866085,4324291.720686609,Africa,Q3-2026,Customer leg drive second she such improve team treat plant.
SO-1000760,Dealer-D025,PROD-390,Model 390F Excavator,Excavators,2026-03-29,Shipped,12,352527.19363091845,4230326.323571022,North America,Q4-2026,Environment expert civil rather door draw change agree.
SO-1000761,Dealer-D025,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-08,In Production,12,186443.6871918537,2237324.2463022443,North America,Q4-2026,Less nice job positive already city carry.
SO-1000762,Dealer-D016,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-25,In Production,4,410991.35397613543,1643965.4159045417,Europe,Q2-2026,Smile everyone nearly popular amount reveal site.
SO-1000763,Dealer-D014,PROD-390,Model 390F Excavator,Excavators,2026-04-15,In Production,2,460209.5992683736,920419.1985367473,North America,Q3-2026,Teacher base own test too.
SO-1000764,Dealer-D027,PROD-3500,Model 3500 Engine,Engines,2026-05-13,In Production,8,360511.6207732946,2884092.9661863567,Europe,Q3-2026,To public though however style successful door number.
SO-1000765,Dealer-D037,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-17,Draft,4,161926.4272057811,647705.7088231244,North America,Q3-2026,Usually miss stock wear use edge this draw business.
SO-1000766,Dealer-D026,PROD-3600,Model 3600 Engine,Engines,2026-01-23,Draft,8,59476.00260034402,475808.0208027522,Africa,Q4-2026,Forget once hope security door institution certain compare.
SO-1000767,Dealer-D027,PROD-380,Model 380F Excavator,Excavators,2026-03-05,Delivered,4,152674.66118790762,610698.6447516305,South America,Q3-2026,Keep effect operation make hear we first.
SO-1000768,Dealer-D009,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-24,Booked,4,222566.50515876914,890266.0206350766,North America,Q2-2026,Little east everyone six certain little happy final population.
SO-1000769,Dealer-D036,PROD-390,Model 390F Excavator,Excavators,2026-04-19,Booked,2,498563.47070548433,997126.9414109687,Asia Pacific,Q1-2026,Alone science sometimes area true public education his police red.
SO-1000770,Dealer-D012,PROD-320,Model 320 Excavator,Excavators,2026-01-25,On Hold,12,117774.92888083361,1413299.1465700034,North America,Q3-2026,Movement door kind account whether until.
SO-1000771,Dealer-D032,PROD-3500,Model 3500 Engine,Engines,2026-01-14,In Production,1,110972.53351798016,110972.53351798016,Africa,Q1-2026,Feeling view series father teacher civil keep.
SO-1000772,Dealer-D041,PROD-380,Model 380F Excavator,Excavators,2026-05-27,In Production,8,172757.25171493058,1382058.0137194446,North America,Q2-2026,These short image almost term statement wait likely.
SO-1000773,Dealer-D014,PROD-3500,Model 3500 Engine,Engines,2026-03-31,Shipped,12,474489.5503433674,5693874.604120409,Asia Pacific,Q4-2026,Unit four institution truth beyond civil end at.
SO-1000774,Dealer-D014,PROD-D10,Model D10 Bulldozer,Dozers,2026-04-21,In Production,8,202017.66949470382,1616141.3559576306,South America,Q3-2026,Own spend scene law agree appear political picture social.
SO-1000775,Dealer-D010,PROD-380,Model 380F Excavator,Excavators,2026-03-13,Submitted,8,330427.59103948425,2643420.728315874,South America,Q1-2026,Able customer figure office book economic.
SO-1000776,Dealer-D001,PROD-390,Model 390F Excavator,Excavators,2026-05-08,Delivered,1,300519.16544878425,300519.16544878425,Asia Pacific,Q3-2026,Suggest rate society floor long same.
SO-1000777,Dealer-D013,PROD-3600,Model 3600 Engine,Engines,2026-05-04,Delivered,3,58261.27279965078,174783.81839895234,Europe,Q2-2026,Community or foreign example base happen hour.
SO-1000778,Dealer-D015,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-10,Delivered,12,465450.6861433529,5585408.233720235,North America,Q3-2026,War this difference way type positive phone trade.
SO-1000779,Dealer-D044,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-04,Draft,5,426007.2672907919,2130036.3364539593,North America,Q2-2026,Cup red collection husband investment employee become happy water.
SO-1000780,Dealer-D040,PROD-320,Model 320 Excavator,Excavators,2026-06-21,Scheduled,8,326030.830934977,2608246.647479816,South America,Q1-2026,Add moment significant up still management.
SO-1000781,Dealer-D010,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-08,In Production,5,463228.265920981,2316141.329604905,Africa,Q4-2026,Require course technology site explain management candidate.
SO-1000782,Dealer-D037,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-17,Draft,4,197101.96837502293,788407.8735000917,Africa,Q4-2026,Outside yet executive quality industry impact.
SO-1000783,Dealer-D023,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-13,In Production,6,445758.21208035154,2674549.2724821093,North America,Q4-2026,Agreement wish dog late eat old.
SO-1000784,Dealer-D022,PROD-3500,Model 3500 Engine,Engines,2026-02-26,Scheduled,2,475305.1019351991,950610.2038703982,South America,Q4-2026,Beat light the window huge defense himself interest others.
SO-1000785,Dealer-D006,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-31,Invoiced,6,382342.5677641584,2294055.4065849506,North America,Q3-2026,Believe arrive four dog traditional.
SO-1000786,Dealer-D007,PROD-D9,Model D9 Bulldozer,Dozers,2026-01-13,In Production,3,345291.34116812295,1035874.0235043688,Asia Pacific,Q2-2026,Vote whose our security animal effect people few house he.
SO-1000787,Dealer-D032,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-12,Shipped,10,451040.35883081425,4510403.5883081425,Africa,Q1-2026,American conference college manage fund life bed report item employee.
SO-1000788,Dealer-D032,PROD-390,Model 390F Excavator,Excavators,2026-03-24,Scheduled,1,157666.48823815875,157666.48823815875,South America,Q4-2026,Analysis campaign the strong security unit executive theory.
SO-1000789,Dealer-D015,PROD-380,Model 380F Excavator,Excavators,2026-04-17,Shipped,6,191495.34761513243,1148972.0856907945,South America,Q2-2026,Stop unit might job close say man wear new type PM.
SO-1000790,Dealer-D026,PROD-3600,Model 3600 Engine,Engines,2026-04-02,Shipped,8,247328.6075145365,1978628.860116292,Africa,Q4-2026,Apply chance discover along employee relationship job yet until.
SO-1000791,Dealer-D006,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-29,Delivered,3,220256.41175719112,660769.2352715733,Europe,Q4-2026,Kid writer night leader both.
SO-1000792,Dealer-D026,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-23,Scheduled,4,275648.6631640598,1102594.6526562392,Asia Pacific,Q1-2026,Buy behavior test Congress collection meet.
SO-1000793,Dealer-D029,PROD-390,Model 390F Excavator,Excavators,2026-03-15,Shipped,12,465000.49316968705,5580005.918036245,North America,Q1-2026,None production defense your above short Congress.
SO-1000794,Dealer-D049,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-26,Shipped,10,301950.7393306034,3019507.3933060337,North America,Q1-2026,East marriage behind forget expect.
SO-1000795,Dealer-D048,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-11,Booked,8,168366.27989251862,1346930.239140149,South America,Q3-2026,Hour opportunity week student child ball.
SO-1000796,Dealer-D047,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-13,On Hold,6,100674.1532071493,604044.9192428958,Africa,Q3-2026,Law western order accept wide prevent week foot rule.
SO-1000797,Dealer-D031,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-31,In Production,4,407598.3015790501,1630393.2063162003,North America,Q3-2026,Can tell soon executive sometimes season natural own begin effort.
SO-1000798,Dealer-D048,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-06,Submitted,6,401735.9504494447,2410415.702696668,Africa,Q1-2026,Whole tend become system clear single expect.
SO-1000799,Dealer-D017,PROD-390,Model 390F Excavator,Excavators,2026-03-12,In Production,12,488027.4311462195,5856329.173754634,Asia Pacific,Q1-2026,Building make it south financial rate.
SO-1000800,Dealer-D026,PROD-950,Model 950 Wheel Loader,Loaders,2026-04-02,Shipped,10,436311.6136692183,4363116.136692183,North America,Q2-2026,Grow benefit happen customer knowledge hold.
SO-1000801,Dealer-D018,PROD-3500,Model 3500 Engine,Engines,2026-04-03,Shipped,8,70731.12635396041,565849.0108316833,Asia Pacific,Q4-2026,None institution series specific pass its international.
SO-1000802,Dealer-D003,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-14,Delivered,12,245321.9908151813,2943863.889782176,Asia Pacific,Q2-2026,Message wind put positive require.
SO-1000803,Dealer-D024,PROD-320,Model 320 Excavator,Excavators,2026-04-01,Booked,8,438246.8498566515,3505974.798853212,Asia Pacific,Q1-2026,Money positive base life bad soon feel worker range.
SO-1000804,Dealer-D001,PROD-3600,Model 3600 Engine,Engines,2026-04-20,In Production,6,332790.2730129528,1996741.6380777168,North America,Q4-2026,Success mission far answer baby and blue.
SO-1000805,Dealer-D047,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-21,Booked,12,165331.56891614792,1983978.826993775,Africa,Q2-2026,Including let result spend green one shoulder administration scientist.
SO-1000806,Dealer-D031,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-06,In Production,2,251579.1637315335,503158.327463067,South America,Q1-2026,Conference consider hotel bar theory fear onto lawyer prove.
SO-1000807,Dealer-D036,PROD-3600,Model 3600 Engine,Engines,2026-03-05,Submitted,8,63381.31758257117,507050.5406605694,North America,Q2-2026,Space game truth special decision back word else pull its adult.
SO-1000808,Dealer-D021,PROD-3500,Model 3500 Engine,Engines,2026-03-06,Submitted,1,306640.62852192676,306640.62852192676,Europe,Q4-2026,Bring commercial local reality than whole own main.
SO-1000809,Dealer-D033,PROD-320,Model 320 Excavator,Excavators,2026-05-07,Shipped,12,276831.53588679095,3321978.4306414914,North America,Q3-2026,Spend pattern real white push source because career course staff receive.
SO-1000810,Dealer-D001,PROD-320,Model 320 Excavator,Excavators,2026-05-14,Delivered,12,78913.72532957497,946964.7039548997,South America,Q2-2026,Teacher decide possible power job personal.
SO-1000811,Dealer-D003,PROD-3500,Model 3500 Engine,Engines,2026-05-27,Submitted,2,337723.88965434406,675447.7793086881,Asia Pacific,Q2-2026,Course feeling leg listen against coach check reflect white likely.
SO-1000812,Dealer-D036,PROD-3500,Model 3500 Engine,Engines,2026-02-18,Delivered,4,165506.26624261856,662025.0649704742,South America,Q4-2026,One cut notice street anything account piece require woman.
SO-1000813,Dealer-D017,PROD-3600,Model 3600 Engine,Engines,2026-02-06,In Production,1,186476.46172945038,186476.46172945038,Africa,Q4-2026,Say other never fact maintain main opportunity particularly question.
SO-1000814,Dealer-D016,PROD-3600,Model 3600 Engine,Engines,2026-03-06,Scheduled,10,477012.2981849218,4770122.981849218,North America,Q2-2026,Discussion art affect office network environmental possible threat bring.
SO-1000815,Dealer-D025,PROD-380,Model 380F Excavator,Excavators,2026-01-27,Delivered,6,146554.16904178244,879325.0142506947,Europe,Q4-2026,Voice get recently again explain court gas discussion detail training fund.
SO-1000816,Dealer-D046,PROD-D9,Model D9 Bulldozer,Dozers,2026-03-02,Draft,5,155325.9987578746,776629.993789373,Europe,Q4-2026,Table resource life third rich hospital indicate wait present growth.
SO-1000817,Dealer-D025,PROD-390,Model 390F Excavator,Excavators,2026-02-05,Shipped,6,362238.50404777756,2173431.0242866655,Africa,Q3-2026,Son suddenly perform executive see project can current paper.
SO-1000818,Dealer-D030,PROD-380,Model 380F Excavator,Excavators,2026-04-15,Delivered,6,261853.24865571826,1571119.4919343095,Europe,Q3-2026,Soldier wall management doctor news.
SO-1000819,Dealer-D037,PROD-3500,Model 3500 Engine,Engines,2026-02-04,Back Ordered,4,122976.82721173462,491907.3088469385,North America,Q4-2026,Grow end quality company.
SO-1000820,Dealer-D019,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-22,Scheduled,6,367695.68133289705,2206174.0879973825,Asia Pacific,Q1-2026,Allow as issue pay building difference election future great.
SO-1000821,Dealer-D044,PROD-390,Model 390F Excavator,Excavators,2026-06-20,Delivered,5,137546.58636496007,687732.9318248003,Africa,Q1-2026,Show news to table them.
SO-1000822,Dealer-D009,PROD-3600,Model 3600 Engine,Engines,2026-04-16,Shipped,10,94773.30178128715,947733.0178128716,North America,Q1-2026,Prove relationship unit just lead success book black particular site.
SO-1000823,Dealer-D039,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-07,Delivered,4,162944.24284223182,651776.9713689273,Europe,Q1-2026,Statement among black picture that.
SO-1000824,Dealer-D040,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-23,Shipped,8,310894.9058454229,2487159.246763383,North America,Q2-2026,Church factor kid media run between positive free.
SO-1000825,Dealer-D016,PROD-3500,Model 3500 Engine,Engines,2026-05-08,Draft,8,342438.76476615877,2739510.11812927,Asia Pacific,Q1-2026,But dark wide shoulder according strong.
SO-1000826,Dealer-D043,PROD-380,Model 380F Excavator,Excavators,2026-03-22,Scheduled,6,360337.33384650777,2162024.0030790465,North America,Q3-2026,Game measure be head senior guess professor charge send.
SO-1000827,Dealer-D012,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-23,Shipped,6,276991.1357285466,1661946.8143712794,Europe,Q4-2026,Skin case investment truth together weight might radio want.
SO-1000828,Dealer-D003,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-26,In Production,1,90284.08855857904,90284.08855857904,Africa,Q4-2026,Certainly act south want be fire word clearly article.
SO-1000829,Dealer-D001,PROD-320,Model 320 Excavator,Excavators,2026-01-21,Scheduled,4,294532.63348921883,1178130.5339568753,Africa,Q1-2026,Produce political total around place.
SO-1000830,Dealer-D044,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-05,Booked,10,249735.19601325624,2497351.9601325626,Asia Pacific,Q1-2026,Win information though red them return finish general still too.
SO-1000831,Dealer-D004,PROD-3500,Model 3500 Engine,Engines,2026-04-18,Invoiced,3,74799.33797330005,224398.01391990014,South America,Q1-2026,Turn record land day name small present recently thought sit identify.
SO-1000832,Dealer-D035,PROD-320,Model 320 Excavator,Excavators,2026-02-28,Booked,1,453535.9474584851,453535.9474584851,Africa,Q1-2026,Thing base Mr hope rest they.
SO-1000833,Dealer-D033,PROD-390,Model 390F Excavator,Excavators,2026-05-02,Delivered,4,252817.72621267356,1011270.9048506942,North America,Q2-2026,Yeah exist behavior necessary miss serious civil agreement someone or.
SO-1000834,Dealer-D048,PROD-380,Model 380F Excavator,Excavators,2026-03-26,Delivered,12,165209.5278776809,1982514.3345321708,Europe,Q3-2026,Strategy fight institution measure rule success employee.
SO-1000835,Dealer-D021,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-10,Shipped,3,354639.53853996284,1063918.6156198885,Africa,Q3-2026,Great answer prepare by fear say law work south.
SO-1000836,Dealer-D003,PROD-3500,Model 3500 Engine,Engines,2026-03-02,In Production,6,165693.24022780027,994159.4413668016,North America,Q1-2026,Not thus physical mouth other go expect size resource public.
SO-1000837,Dealer-D014,PROD-3500,Model 3500 Engine,Engines,2026-03-18,Delivered,6,426479.09466544614,2558874.567992677,North America,Q1-2026,Mind easy foreign old state guess better Republican.
SO-1000838,Dealer-D029,PROD-320,Model 320 Excavator,Excavators,2026-06-08,Delivered,12,312156.00914666505,3745872.109759981,Asia Pacific,Q2-2026,Bank artist thousand live land hard moment open.
SO-1000839,Dealer-D024,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-10,Submitted,3,92792.14146982826,278376.4244094848,North America,Q4-2026,Single the once PM you ready way rule indicate clear.
SO-1000840,Dealer-D019,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-19,Delivered,1,444970.83231362276,444970.83231362276,Europe,Q1-2026,Camera represent can relate tell brother defense list second.
SO-1000841,Dealer-D007,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-31,Shipped,2,145727.1347586229,291454.2695172458,North America,Q1-2026,Hard weight own impact building occur American check he yard.
SO-1000842,Dealer-D049,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-29,Submitted,4,424802.11769925326,1699208.470797013,Africa,Q2-2026,Family agreement central six instead view figure.
SO-1000843,Dealer-D034,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-26,Scheduled,1,236748.9912668394,236748.9912668394,South America,Q1-2026,Democratic standard major business give that individual.
SO-1000844,Dealer-D033,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-20,Back Ordered,5,272232.13806864514,1361160.6903432258,South America,Q3-2026,Finally laugh full help strong street car catch PM seven.
SO-1000845,Dealer-D018,PROD-390,Model 390F Excavator,Excavators,2026-02-11,Submitted,1,404139.1097215404,404139.1097215404,Europe,Q2-2026,Chance road become person perhaps hold too fund animal.
SO-1000846,Dealer-D009,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-28,Delivered,10,468990.63072860666,4689906.307286067,South America,Q1-2026,Save position tend religious occur someone religious night buy.
SO-1000847,Dealer-D050,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-21,Submitted,2,166752.12698063435,333504.2539612687,Europe,Q1-2026,Be western my serious whatever miss seek me affect probably.
SO-1000848,Dealer-D047,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-10,In Production,5,405068.2718909212,2025341.3594546062,South America,Q1-2026,Conference affect skill early relationship thought know southern parent I.
SO-1000849,Dealer-D009,PROD-D9,Model D9 Bulldozer,Dozers,2026-01-02,Back Ordered,3,315912.2417722521,947736.7253167562,South America,Q1-2026,Man value future Congress agency.
SO-1000850,Dealer-D006,PROD-3500,Model 3500 Engine,Engines,2026-05-04,Delivered,12,163663.70300812589,1963964.4360975106,Europe,Q3-2026,Fish either boy between collection century eight bed fill imagine.
SO-1000851,Dealer-D018,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-08,In Production,1,333764.9137888446,333764.9137888446,North America,Q3-2026,Arrive which consider require fear better.
SO-1000852,Dealer-D045,PROD-390,Model 390F Excavator,Excavators,2026-03-27,Delivered,10,62856.9129758047,628569.1297580469,North America,Q3-2026,Include food heart still building dark.
SO-1000853,Dealer-D012,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-13,Draft,12,419288.70215951547,5031464.425914185,Europe,Q4-2026,Only manage sell his boy art let imagine machine imagine.
SO-1000854,Dealer-D020,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-14,Draft,1,385841.2156560846,385841.2156560846,Asia Pacific,Q3-2026,Trial affect never only big several prepare.
SO-1000855,Dealer-D028,PROD-390,Model 390F Excavator,Excavators,2026-04-07,Draft,3,227453.51585779895,682360.5475733968,North America,Q3-2026,Fight image base player data whose.
SO-1000856,Dealer-D017,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-14,Delivered,10,149936.98469404544,1499369.8469404546,North America,Q1-2026,Music collection early weight which new among spend.
SO-1000857,Dealer-D012,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-10,Invoiced,8,71527.46562816747,572219.7250253398,North America,Q2-2026,Eye will a value lot our style herself goal place one.
SO-1000858,Dealer-D001,PROD-380,Model 380F Excavator,Excavators,2026-05-16,Delivered,3,154091.38201803208,462274.1460540962,Europe,Q2-2026,Example claim move attorney bed recognize store rise your there.
SO-1000859,Dealer-D050,PROD-320,Model 320 Excavator,Excavators,2026-04-05,Invoiced,1,461498.7782693023,461498.7782693023,North America,Q3-2026,Particular whatever five radio garden end.
SO-1000860,Dealer-D014,PROD-320,Model 320 Excavator,Excavators,2026-03-04,In Production,12,428271.63024793635,5139259.562975236,Asia Pacific,Q1-2026,Event production focus decision where foreign trial card two.
SO-1000861,Dealer-D016,PROD-3500,Model 3500 Engine,Engines,2026-03-05,Delivered,12,135270.5656548219,1623246.7878578627,Asia Pacific,Q1-2026,Live top pull including time reflect several Mrs skin power.
SO-1000862,Dealer-D003,PROD-380,Model 380F Excavator,Excavators,2026-02-02,In Production,12,356472.55027870036,4277670.603344404,North America,Q1-2026,Much throughout staff knowledge but.
SO-1000863,Dealer-D018,PROD-3600,Model 3600 Engine,Engines,2026-01-29,Draft,8,309597.47373962565,2476779.789917005,South America,Q2-2026,Still group concern should recent across leg view.
SO-1000864,Dealer-D003,PROD-320,Model 320 Excavator,Excavators,2026-05-22,Scheduled,3,69731.08362348346,209193.25087045037,Africa,Q1-2026,Act sea serve quite remember course staff personal space.
SO-1000865,Dealer-D023,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-18,Draft,12,488457.2554358138,5861487.065229766,Africa,Q1-2026,Doctor management guy exactly toward religious decide.
SO-1000866,Dealer-D022,PROD-3500,Model 3500 Engine,Engines,2026-04-28,Delivered,4,267584.93031423714,1070339.7212569485,South America,Q1-2026,Worker point book everyone matter color.
SO-1000867,Dealer-D022,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-28,Delivered,1,388990.8193456657,388990.8193456657,Africa,Q3-2026,Process not radio north assume campaign.
SO-1000868,Dealer-D041,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-10,In Production,5,275161.2621729756,1375806.310864878,North America,Q3-2026,Camera value talk thing rock.
SO-1000869,Dealer-D016,PROD-320,Model 320 Excavator,Excavators,2026-03-07,Delivered,5,204050.33710744584,1020251.6855372292,Africa,Q3-2026,Court question yeah realize mouth education nice.
SO-1000870,Dealer-D046,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-20,Shipped,2,282933.42277908523,565866.8455581705,North America,Q1-2026,Ability interview pull practice take follow such imagine business.
SO-1000871,Dealer-D005,PROD-3500,Model 3500 Engine,Engines,2026-05-11,Shipped,3,288444.03148319275,865332.0944495783,Europe,Q1-2026,Level guess service this different everyone information large accept create.
SO-1000872,Dealer-D030,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-23,Delivered,1,329368.4615776513,329368.4615776513,Africa,Q2-2026,They space wrong difficult ready.
SO-1000873,Dealer-D028,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-27,On Hold,3,316843.13648997224,950529.4094699167,North America,Q3-2026,True culture forget as personal.
SO-1000874,Dealer-D045,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-13,Back Ordered,1,174766.28735713375,174766.28735713375,Africa,Q2-2026,Lose space or phone free.
SO-1000875,Dealer-D027,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-14,Draft,10,72122.37311977167,721223.7311977167,Asia Pacific,Q2-2026,East list when strategy start mind door.
SO-1000876,Dealer-D019,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-22,In Production,8,156681.6760283801,1253453.408227041,Africa,Q3-2026,Simply people shake personal often.
SO-1000877,Dealer-D027,PROD-950,Model 950 Wheel Loader,Loaders,2026-04-19,On Hold,3,299326.2725570948,897978.8176712844,Africa,Q2-2026,Window true help three really.
SO-1000878,Dealer-D040,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-17,On Hold,8,241057.67323368002,1928461.3858694402,Europe,Q4-2026,Artist sort area particularly it big.
SO-1000879,Dealer-D008,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-09,In Production,10,223323.18249764323,2233231.824976432,Africa,Q1-2026,Nice far high benefit sell.
SO-1000880,Dealer-D026,PROD-380,Model 380F Excavator,Excavators,2026-01-28,Shipped,10,85414.35951837926,854143.5951837926,Africa,Q4-2026,Ten skin perhaps law less into per.
SO-1000881,Dealer-D026,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-28,Booked,2,319743.7439124298,639487.4878248596,Asia Pacific,Q1-2026,Fund visit situation law foreign.
SO-1000882,Dealer-D002,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-13,Delivered,12,250600.43640176166,3007205.23682114,Asia Pacific,Q2-2026,Blue activity require or subject toward.
SO-1000883,Dealer-D033,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-02,Shipped,6,482622.11156467185,2895732.669388031,South America,Q4-2026,Pm eight inside right know during.
SO-1000884,Dealer-D016,PROD-D10,Model D10 Bulldozer,Dozers,2026-01-13,Invoiced,8,471308.17451324145,3770465.3961059316,North America,Q2-2026,Art find job where senior.
SO-1000885,Dealer-D032,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-24,Delivered,3,96325.76511512877,288977.2953453863,Africa,Q2-2026,On must certainly light owner fact wife.
SO-1000886,Dealer-D001,PROD-320,Model 320 Excavator,Excavators,2026-06-12,Delivered,8,387282.3868205513,3098259.0945644104,Europe,Q1-2026,Only question arm medical strong teach instead crime customer training.
SO-1000887,Dealer-D013,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-07,Invoiced,6,63871.07841471661,383226.4704882997,Asia Pacific,Q3-2026,Game property reason word outside.
SO-1000888,Dealer-D040,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-23,On Hold,8,203870.52210862696,1630964.1768690157,Africa,Q1-2026,System not friend federal forget bit then treat.
SO-1000889,Dealer-D001,PROD-380,Model 380F Excavator,Excavators,2026-05-05,Delivered,1,242999.34410759475,242999.34410759475,Asia Pacific,Q1-2026,Detail about development discover perhaps dream same weight former.
SO-1000890,Dealer-D035,PROD-950,Model 950 Wheel Loader,Loaders,2026-02-26,Draft,8,168563.05056223169,1348504.4044978535,Africa,Q1-2026,Day contain wrong guy available air boy fact.
SO-1000891,Dealer-D042,PROD-320,Model 320 Excavator,Excavators,2026-04-11,Draft,2,165628.53477881144,331257.0695576229,North America,Q3-2026,Place tree growth wish current exist.
SO-1000892,Dealer-D049,PROD-380,Model 380F Excavator,Excavators,2026-03-01,Booked,2,244178.65393143907,488357.30786287814,Africa,Q3-2026,Those responsibility fund never condition again successful.
SO-1000893,Dealer-D002,PROD-3500,Model 3500 Engine,Engines,2026-06-16,In Production,2,221516.096915631,443032.193831262,South America,Q2-2026,Again quality her skin book.
